,index,chronicle,hover,raw_location,belong_date,true_place,address,geonames_id,lat,lng,country,chronicle_loc,chronicle_loc_bin
3073,#facs_100_r3l9,1796_Purm_Louw_04,"op den 26 Octobr een Schippr  genaamt<br>Arns Russ met zijne Jaagschuijt vaarende<br>van<b> Buijksloot</b> na <b>Purmerende</b>, een<br>Patriot en Burger van deze Stad zijnde, had<br>tot Passagiers onder andere een zielen Moer<br>van <b>Hoorn</b>, met eenige <b>Oost Indische </b>Vaard's<br>bij haar deze knaapen beschonken zijnde<br>Vexxeerde deze Schippr om met hun, ter¬<br>wijl hij de Vragt ophaalde, ter Eeren van<br>de Prins v: Oranje eenige Glazen met<br>Wijn te drinken, deze Schippr bevreest",Oost Indische,1787-10-26,Indonesia,Indonesia,1643084.0,-5.0,120.0,Indonesia,Purmerend,False
3074,#facs_87_r6l3,1808_Gent_Quic,van Oudenaerde<br>Délivré 11 Avril 1904<br>KONINKRIJK<br>PROVINCIE<br><b>België</b><br><b>Oost-Vlaanderen</b><br>STAD <b>DEINZE</b><br>Vrij van zegel<br>Art. 62 der wet van<br>25 Maart 1891<br>doop akte,Oost-Vlaanderen,1814-01-28,Flanders,Flanders,3337388.0,51.0,4.5,Belgium,Ghent,False
3075,#facs_23_r3l33,1808_Gent_Quic,"dragorders om aldaer jn besittinge te Blyven<br>en noch 2 a 3 cleyne detachementen<br>28<br>hebben op <b>de Vrydag merckt </b>den eedt van getrauwighyt<br>gedaen aen de Staeten van <b>Vlaenderen</b> de volgende<br>prochien <b>Lockeren</b>, <b>waesmunster</b>, <b>opdorp</b>, <b>oostacker</b>,<br><b>slydinge</b><br>de<br>en noch differente ander prochien, aen<br>'thooft hebbende hunne pasters onder pastors<br>en wethauderen, de Vrywillige deser stad",oostacker,1790-06-28,Oostakker,Oostakker,2789800.0,51.10124,3.76945,Belgium,Ghent,False
3076,#facs_10_r1l8,1808_Gent_Quic,"Van St. miechils in <b>gend</b> naer eene sieckte van ses daegen<br>in den ouderdom van 66 jaeren<br>30.<br>is getrauwt alhanavius van houte met theresia hauwe<br>tot<b> petigem by deynze</b><br>in desen tyd is dhaeve van <b>oostende</b> soodanig toegevrosen<br>dat men er over konde gaen te voet ende met voituren<br>en den <b>oever van de Lee</b>,<br>was<br>soodaenig toegevrosen dat de<br>schepen op geene vier uren den wal en Conde naderen",oostende,1788-12-30,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3077,#facs_15_r2l33,1808_Gent_Quic,isser geordonneet van Wegen het magistraet deser stad<br>datter van ider gebuerte twee mannen daegs moeten optrecken<br>naer de kanter om van daer gesonden te worden<br>naer de posten die hun sullen aengewesen worden<br>als oock om te patroellieren<br>oock isser van <b>oostende </b>gearriveert cruyt ballen<br>en canons en ander crygs getuyg voor dese stad<br>1. xbr<br>isser door de vier hooft gildens deser stad gepresenteert<br>de patrouillie te voet en te peerde te doen<br>gelyck sy gedaen hebben jn 't jaer 1787,oostende,1789-11-28,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3078,#facs_16_r3l1,1808_Gent_Quic,ontfangers<br>jor.  denis papelen heere van <b>oostwinckel </b>tresorier<br>van Werken<br>dheer joseph bernard blomme van d’Isue<br>1789 november<br>hebben de Keyserlycke troepen de stad <b>oostende</b> verlaeten<br>20<br>oock hebben de patrioten de stad <b>doornyck</b> ingenomen<br>als oock <b>audenaerde</b> <b>Cortryck</b> en <b>Ypre</b> <br>21 november <br>hebben de Keyserlycke troupen de stad <b>bergen</b> in <b>henegauw</b>,oostende,1789-11-01,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3079,#facs_20_r5l17,1808_Gent_Quic,syn binnen dese stad van <b>oostende</b> dor <b>Brugge </b>gecomen<br>180 <b>engelsche</b> recruten alle jn roode uiforme ten<br>dienste van ’t vaderland en syn gelogeerd geworden jn<br>de chartreusen men segt die present zyn gedaen door<br>eenen <b>engelschen</b> milord ofte wel van <b>d'engelsche </b>coop¬<br>leeden van <b>oostende</b><br>dito<br>gisteren is rugbaer geworden als dat de Vrauw prieuse<br>en religieusen van nieuwen bosche binnen <b>gend</b> eene<br>vrywillige gifte geoffert hebben aen de staeten van <b>Vlaender</b><br>ten dienste van ’t Vaderland op den 3 mars 1790,oostende,1790-03-09,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3080,#facs_21_r3l7,1808_Gent_Quic,"heer heynsbroek als schepenen van der Keure<br>hunnen eedt gedaen van getrauwighey aende<br>stad en natie<br>19.<br>Syn van hier vertrocken vier Compagnien Vaderlantsche<br>troepen Langs <b>Brugge</b> naer <b>oostende</b> met<br>schpen om aldaer jn besittinge te blyven<br>23.<br>syn van <b>ypren</b> alhier binnen gecomen 1100 soldaten<br>en hebben hun logement genomen in 't casteel<br>en Chartreusen, die Vele buytenspoorigheden",oostende,1790-03-19,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3081,#facs_23_r3l28,1808_Gent_Quic,dito syn binnen dese stad gearriveert 400 mannen van<br><b>Ipren </b>die naer ons Leger sullen vertrecken<br>20<br>is getrauwt Coquyt met de dochter van frans plancke<br>25:<br>syn van hier naer <b>oostende</b> vertrocken twee Compagnien<br>dragorders om aldaer jn besittinge te Blyven<br>en noch 2 a 3 cleyne detachementen<br>28<br>hebben op <b>de Vrydag merckt </b>den eedt van getrauwighyt<br>gedaen aen de Staeten van <b>Vlaenderen</b> de volgende,oostende,1790-06-20,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3082,#facs_33_r3l6,1808_Gent_Quic,"Syn hunne coninglijcke hoogheden marie christine en<br>den hertog albert van <b>Saxen</b> hier door gepasseert naer<br><b>Brugge par Borgie</b> die daer toe bereyt gemaekt was<br>en van<b> Brugge</b> naer <b>blanckenberge</b> alwaer zy onder<br>tenten op den oever van Zee het middag mael genomen<br>hebben en sy van daer naer <b>oostende</b> vertrocken, en naer<br>dat zy aldaer alles besigtig hebben sy zy vertrocken<br>naer <b>ipre</b> om gehult te worden in de naem van<br>den Keyser Leopoldus den II van Waer zy vertrocken<br>syn naer <b>doornik</b> oock om gehult te worden<br>van Waer syn vertrocken zyn naer <b>Brussel</b>",oostende,1791-08-05,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3083,#facs_34_r2l8,1808_Gent_Quic,syn hunne coninglycke hoogheden marie Christine en<br>den hertog albert van saxen hier door gepasseert naer<br><b>Brugge</b> par Bargie die daer toe bereyt gemaakt was<br>en van <b>Brugge </b>naer<b> blanckenberge</b> alwaer sy onder<br>tenten op den oever van zee het middag mael genomen<br>hebben en sy van daer naer <b>oostende </b>vertrocken en naer<br>dat zy aldaer alles besigtig hebben sy zy vertrocken<br>naer <b>ipre </b>om gehult te worden in de naem van<br>dn Keyser Leopoldus den II van waer zy vertrocken<br>zyn naer <b>doornik </b>oock om gehult te worden<br>van Waer zyn vertrocken zyn naer Brussel,oostende,1791-08-05,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3084,#facs_55_r3l41,1808_Gent_Quic,uckt martinus blondeel cooremeter en vischlosser<br>en oock afnemer van de coopen in de venditien<br>30e<br>is door den makelaer de vogelaere by publique<br>veylinge vercocht 212 stucken brandewyn van<br><b>barcelona</b> aengebracht tot <b>oostende</b> par cape<br>gauke obes van <b>denemercken</b> als oock 17000<br>couk 20 ps. olie 12 cassen <b>spaensche</b> seepe<br>1796<br>30 oust<br>20 Sacken Souda   p.l citroen Sap in huys van,oostende,1796-08-30,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3085,#facs_80_r3l19,1808_Gent_Quic,bisschop ferfect en alle de bediende tot groot genoegen van<br>alle de Borgers  S avonts isser een vuur werk angesteken<br>met een concert oock hebben de borgers geviert<br>20<br>Syn alhier door gepassert een groot getal Schepen komende<br>van <b>hollandt</b> naer <b>oostende</b><br>6 april<br>is overleden mejoffrauw Charlotte de Kerckhove dexaerde<br>S morgens ten vyf uren oud 33 jaeren en is S anderdaegs<br>in eenen vierlyn vervoert naer  <b>etichove </b>om aldaer<br>in den Kelder by haere ouders begraeven te wrden,oostende,1804-03-20,Oostende,Ostend,2789786.0,51.21551,2.927,Belgium,Ghent,False
3086,#facs_19_r5l19,1796_Leeu_Buma,"De 15 Junij is <b>Landrecij </b>weederom door<br>de Franschen heroverd, en kort daar<br>op ook <b>Duesnoij </b>en <b>Valenciennes</b>, en<br>waaren zij op het eind deezer maand<br>bijkans weeder geheel meester van de<br><b>Oostenr: Nederl:</b><br>1794<br>Den 10 October is de Stad 's <b>Hertogen¬</b><br><b>bosch</b> bij cap: aan de Franschen over<br>gegaan, en de 25 dito <b>Venlo</b><br>1  1794 ",Oostenr: Nederl:,1794-06-15,Flanders,Flanders,3337388.0,51.0,4.5,Belgium,Leeuwarden,False
3087,#facs_125_r1l18,1790_Mech_Wijn,"1780.<br>Den 29 november is binnen<br><b>Weenen </b>overleden Maria Theresia<br>Keijserinne Douairiere, Koninginne<br>van <b>Hongarien </b>en <b>Bohemen</b>, Aerts¬<br>hertoginne van <b>Oostenrijck</b>, geboren <br>13 meij 1737, was de dochter van <br>Carel den Sesden, ende was getrouwt<br>met Franciscus van Lorrijnen Rooms¬<br>Keijser gestorven, oudt 63 Jaeren,<br>6 maenden, en 12 daghen.",Oostenrijck,1780-11-29,Oostenrijk,Austria,2782113.0,47.33333,13.33333,Austria,Mechelen,False
3088,#facs_8_r2l25,1796_Leeu_Buma,"de andere Mogenheden die het te<br>samen met haar opgericht hadden,<br>aangeboden.<br>1780 <br>Den .. November is Maria Theres¬<br>ia Aardshertogin van <b>Oostenrijk</b>,<br>Keizerin Koningin van Hongarien<br>en Bohemen, in den ouderdom van<br>ruim 63 jaren overleeden. Latende<br>haren Zoon Joseph de II Erfgenaam<br>van alle hare Staten.",Oostenrijk,1780-11-01,Oostenrijk,Austria,2782113.0,47.33333,13.33333,Austria,Leeuwarden,False
3089,#facs_22_r5l24,1796_Leeu_Buma,"schut, en eene groote schat der¬<br>waards van rondsomme in bewaa¬<br>ring gebracht, is een buit der Fran¬<br>schen geworden. En de <b>Oostenrijksche</b><br><b>Nederlanden</b> hier door geheel aan<br><b>Oostenrijk </b>ontnomen.<br>1795<br>Den 17 Julij is aan alle ingezeete¬<br>nen van <b>Holland </b>en <b>Westf: </b>bij eene<br>Public: van de Provis: Repres: belast<br>de 25 pen: van alle hunne goederen",Oostenrijk,1795-06-12,Oostenrijk,Austria,2782113.0,47.33333,13.33333,Austria,Leeuwarden,False
3090,#facs_21_r3l7,1796_Purm_Louw_04,"Kronijk van <b>Purmerende</b><br>1778<br>27 Junij Alhier is in de Stad aangekomen de<br>Nuntius van den Paus te <b>Romen </b>residee¬<br>rende om de belangens van 't Roomsche Gees¬<br>telijke Hof waar te nemen in de <b>Oostenrijk¬</b><br><b>sche Nederlanden te Bruxxel</b>, d' Heer Busscha, #<br>3 Julij is alhier in deze Stad een Mannetjes<br>Kameel aangekomen, dezelve werd door<br>het Muziek bestierd, zijne hoogte top op zijne<br>Bult was 8 Voeten, en tot op den top van zijn",Oostenrijk¬,1778-06-27,Flanders,Flanders,3337388.0,51.0,4.5,Belgium,Purmerend,False
3091,#facs_16_r3l2,1796_Leeu_Buma,de des jaars 1765 overleden. Zijn Broeder<br>Peter Joseph Leopold is den 9 October in zijn plaats<br>Keiser geworden.<br>1790<br>Op het einde van dit jaar zijn de<br><b>Oostenrijksche Neederlanden</b> weeder ge¬<br>bracht onder de gehoorsaamheid van<br>den Duitschen Keizer.<br>1791<br>Den 3 Maij heeft het Koningrijk <b>Polen</b><br>zich met medewerking des Konings eene,Oostenrijksche Neederlanden,1790-02-20,Flanders,Flanders,3337388.0,51.0,4.5,Belgium,Leeuwarden,False
3092,#facs_37_r3l14,1808_Gent_Quic,jv.Colete Verschelden 17a van JBte de bast oud Synde<br>62 jaeren end uytvaert geschiet in <b>St nicolaes Kercke</b><br>op den 25 dito<br>30<br>is in dese stad gearrivert albert casimirus hertog van <b>Saxen</b><br>teschen met marie christine aertshertoginne van <b>oostenryck</b><br>syne gemaeline met den aertshertog Carel van <b>oostenryck</b><br>onder het Losbranden van al het canon en het luyden van<br>alle de klocken en hebben hunnen intrek genomen in <b>d abdye van St pieter</b><br>31o<br>is Syne majt fransiscus den 2 Keyzer en Koninck gehult geweest,oostenryck,1792-07-30,Oostenrijk,Austria,2782113.0,47.33333,13.33333,Austria,Ghent,False
3093,#facs_37_r3l15,1808_Gent_Quic,62 jaeren end uytvaert geschiet in <b>St nicolaes Kercke</b><br>op den 25 dito<br>30<br>is in dese stad gearrivert albert casimirus hertog van <b>Saxen</b><br>teschen met marie christine aertshertoginne van <b>oostenryck</b><br>syne gemaeline met den aertshertog Carel van <b>oostenryck</b><br>onder het Losbranden van al het canon en het luyden van<br>alle de klocken en hebben hunnen intrek genomen in <b>d abdye van St pieter</b><br>31o<br>is Syne majt fransiscus den 2 Keyzer en Koninck gehult geweest<br>als grave van <b>Vlaenderen</b> representerende Syne plaetse door,oostenryck,1792-07-30,Oostenrijk,Austria,2782113.0,47.33333,13.33333,Austria,Ghent,False
3094,#facs_19_r1l5,1808_Gent_Quic,schepenen van <b>st. baefs</b> ten getalle van 17<br>1790<br>21 januari  hebben de religieusen annontiaten hunne<br>jntrede jn hun Clooster gedaen en hebben<br>gecondenseert geweest door de religieusen<br>van d'abdije van <b>oostercloo</b> naer dat sy<br>einige daegen te vooren possessie hadden van<br>genomen<br>geduerende desen tyd synder by naer jn alle de<br>Kercken <b>Soo</b> van Cloosters als parochie Kerken<br>missen van danckbaerheyt gedaen om den almo¬,oostercloo,1790-01-21,Oosterlo,Oosterlo,2789778.0,51.10858,4.97411,Belgium,Ghent,False
3095,#facs_22_line_1568801489996_81,1796_Purm_Louw_04,"na dat hij door de drank bezet in 't Water is ge¬<br>vallen, dood daar uijtgehaald,<br>Mijn is verhaald door Tijs van Wijngaarden Tim¬<br>mermans<br><br>Baas te <b>Oosthuijzen </b>dat het in<br>jaare 1732 in Januarij en Februarij zoodanig zagt en aangenaam wee¬<br>der was, Sterke droogte, en geen Regen, dat Hij<br>verpligt was, om het Hout dat buijten Sting<br>te droogen, om de Sterke droogte had moeten<br>in zijn Huijshaalen, en op den 17 Maart",Oosthuijzen,1779-02-17,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3096,#facs_60_r3l19,1796_Purm_Louw_04,"d' Hr Appel, en Van der Vooren buijten de<br>Stad in Commissie wegens Regeerings<br>Ampten, de eene na <b>Friesl</b>. en de ander<br>na <b>S': Hage.</b><br>d' Hr Wormer was mede na <b>Friesl</b>: met Appel<br>d' Hr van der Burgh was te <b>Oosthuijzen</b>,<br>dus waeren 'er maar 9 Leeden present en 6 Absent,<br>27 dito, Op dezen dag, is bij een Publicatie<br>aan de Burgerij dezer Stad bekend gemaakt<br>dat door de Regeeringe tot Commissarissen<br>uijt hunn midden waaren benoemd. de",Oosthuijzen,1787-05-23,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3097,#facs_80_r3l18,1796_Purm_Louw_04,"1. Mr Jan van Straalen, Secretaris tot <b>Hoorn</b>,<br>2. Riewerd Ruurdsen, Vroedschap te <b>Enkhuijzen</b>,<br>3. Adam Lugtig Raad, en Burgemr te <b>Purmerende</b>,<br>4. Cornelis Duijn, van <b>Zaandam</b>,<br>5. Claas Aalsmeer, van <b>Wormerveer</b>,<br>6. Cornelis van Somsbeek, Burgemr te <b>Oosthuijzen</b>,<br>7. tot Secretaris bij deze Commissie Joächim Nieuw¬<br>hout Van der Veen, Secrets en Schout te <b>Castricum</b>,<br>30 dito Deeze Heeren in behoorelijke forme, aldaar<br>aangestelt zijnde; begeerden Alzoo zij tot <b>Hoorn</b><br>haar geensints veijlig agten, om reden van de ge¬",Oosthuijzen,1787-08-20,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3098,#facs_81_r4l31,1796_Purm_Louw_04,"ziek ontfangen en na <b>de Steenebrug</b><br>geleijd, alwaar hunne quartieren haar<br>werden aangewezen, (Ook was alhier<br>mede Een Detachemt van de Auxil:<br>komende van <b>de IJkant</b> door Gemar¬<br>cheerd na <b>Oosthuijzen</b>, om aldaar Hun<br>verblijf provisioneel te nemen, Op<br>de Laaten Avond zijn alhier mede 24<br>Auxil: Ruijters van 't Gewapend Caval¬<br>elerij Corps met hunne Paarden van<br><b>Amsterdam</b>, onder het geleijde van de",Oosthuijzen,1787-09-05,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3099,#facs_83_r2l27,1796_Purm_Louw_04,"Na deze Aanspraaken, zoo nam het gantsche<br>Corps den Marsch aan tot buijten de <b>Beemster</b><br><b>Poort</b>, wanneer de Heeren van de Commissie<br>benevens de Hr Appel een vriendelijk afschijd<br>namen en zij daar op met het geheele Corps<br>haar Marsch na <b>Oosthuijzen</b> aannaamen<br>en vervolgden; de Heeren van het Defentie<br>Weezen van buijten deze Poort weder terug ge¬<br>komen zijnde, Namen een Vriendel: Afscheijd<br>van de Hr Burgemr Appel en de Verdere Officieren<br>hun nogmaals dankbetuijgende voor de Eere hun",Oosthuijzen,1787-09-07,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3100,#facs_83_r2l42,1796_Purm_Louw_04,"tot het defentiewezen, behoorde, en Expres<br>van <b>Wormerveer </b>ten dien eijnde alhier gebragt<br>was, Het gem: Jagt was vercierd met eene roode<br>Couleurige Vlag waar in de Staaten Leeuw met de<br>7 Pijlen in zijn klauw gegarneerd was, en<br>vervolgde mede hunne reijze na <b>Oosthuijzen</b><br>onder het gestadig geroep van Hoezee,<br>Hoezée, lang leve alle braave Vaderlanders<br>door de verzameld welmeenende Burgerij,<br>120.<br>Kronijks van <b>Purmerende</b>,",Oosthuijzen,1787-09-07,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3101,#facs_93_r1l7,1796_Purm_Louw_05,"2 Julij,<br>Bij de representanten van Holland, is op een<br>Reqt  door eenige Burgeren der Stadt <b>Purmerend</b>,<br>en van de Steeden van <b>Hoorn</b> en <b>Enkhuijzen</b> en<br>eenige Voorn: Kooplieden, ingezetenen der dorpen,<br>als <b>de Rijp</b>,<b> Graft</b>, <b>Noordeijnd</b>, <b>Oosthuijzen</b> enz:<br>onderteekend en opgesteld door Jan Heijnis bur¬<br>ger en Notaris in <b>de Rijp</b> en van wegens de Stad<br><b>Purmerende</b> door hunne Representanten aan de<br>voorgem: Vergaederinge gepresenteert, inhouden¬<br>dende, dat door eene Conventie behelzende",Oosthuijzen,1795-07-02,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3102,#facs_98_r1l36,1796_Purm_Louw_05,"en werden bij de Burgers alh: geinquartt   116.<br>-de Officieren, dewelke dat Corps Com¬<br>mandeerden         Idem<br>-De Heeren van het Defentie Wezen<br>vertrekken den volgende Morgen met<br>dat Corps van hierna <b>Oosthuijzen</b>      118,<br>-Plegtigheeden bij Hun vertrek alhier<br>voorgevallen      Idem<br>-Deze Heeren komen met alle dee¬<br>ze Auxiliäire Burger Schutters we¬<br>der in deze Stad terug      121,",Oosthuijzen,1796-06-01,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3103,#facs_106_r1l41,1796_Purm_Louw_05,"Welke Heeren Als oversten dat Corps<br>Commandeerden ...............Idem<br>Des anderen daags 'S morgens is dat<br>Corps Auxil: met de Heeren Commissn<br>van het Defentie Weezen, van hier ver¬<br>trokken na <b>Oosthuijzen</b>, werden pleg¬<br>tig uijtgeleijde alhier gedaan; door<br>ons Genootschap met Muziek, waar<br>van eenige mede als Auxit: uijttrekk: 118,<br>Register<br>Bladz:",Oosthuijzen,1796-06-01,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3104,#facs_10_r2l43,1796_Purm_Louw_05,"Geweldige behandeling uijtblonken, zij deeze<br>Perzoon niet vindende vertrokken eijndelijk onder<br>een Vreeselijk geschreeuw weder van daar, na<br>andere plaatzen tot hunne bijeenkomste be¬<br>stemd, dat zoort van Volk had meede de Heeren<br><b>Oosthuijzer </b>Caaskoopers daar Onze Markt meest<br>237<br>Kronijk van <b>Purmerende</b>,<br>1788<br>26 Meij<br>van moet bestaan, bij haare aankomste,",Oosthuijzer,1788-05-26,Oosthuizen,Oosthuizen,2749366.0,52.5725,4.99583,Netherlands,Purmerend,False
3105,#facs_6_line_5,1797_Alkm_Anon,"Van 22 tot 23 is de nagt in volle stilte voorbijgegaan. Om egter een staaltje bij te brengen van het laag gedrag der prinslieden, dient het volgende: Voor <b>De Toelast </b>'s avons om half 12 uuren stonden twee gemeene speelhuismuzikanten op fioolen te zaagen het straatdeuntje ‘Zou ik zo, zou ik zo’. Toen het uit was, kwaamen 3 orange baazen als Jacob Middelie, Jan Ringers en Johannes Rozel (alle<br><br><br>persoonen van behoeftige omstandigheeden) met ontbloote hoofden bij deze speellieden hun een roemer met roode wijn geeven en zeggende:<br><br>‘Kom mannen, nu de gezondheid van commissarissen en dat het aangevange werk gelukkig mag afloopen en de vrijheid hersteld worden’. De musikanten daarop drinkende, zo stak een der boodens van commissaris het hoofd ten bovenvenster uit, zeggende: ‘Zo moet het gaan, hoezee Orange boven!’, waarop de speellui begonden te speelen: ‘Dat gaat naar <b>Oostinje </b>toe’.<br><br>Moesten zulke en dergelijke gedraagingen den zeedelijke burger niet met veragting vervullen?<br><br>Zelf voor commissarissen, daar deze dat laag gedrag voor hun logiment niet alleen gedoogden, maar het zelf door een hunner bodens lieten bemoedigen?<br>",Oostinje,1788-04-23,Indonesia,Indonesia,1643084.0,-5.0,120.0,Indonesia,Alkmaar,False
